TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0001541	"ovarian follicle development"	NaN	1.8573324964312685	0.34276334845997875	0.9609311837073132	0.40533576	null
GO:0005975	"carbohydrate metabolic process"	NaN	2.6127838567197355	1.9745099932412862	0.9516568050108289	0.12730495	null
GO:0006081	"cellular aldehyde metabolic process"	NaN	1.8750612633917	0.35724630684561165	0.948371203364915	0.15110884	null
GO:0006091	"generation of precursor metabolites and energy"	NaN	2.5646660642520893	1.7669209230472143	0.940609134859395	0.17932148	null
GO:0006457	"protein folding"	NaN	2.255272505103306	0.8641498503427634	0.915826255723702	0.45142464	null
GO:0006897	"endocytosis"	6897	NaN	2.7331972651065692	2.606932509413923	0.9262033565701708	0.65516393	48193
GO:0006903	"vesicle targeting"	6903	NaN	1.7634279935629373	0.2751762093270252	0.9203575837616033	0.87408657	48193
GO:0006904	"vesicle docking involved in exocytosis"	6904	NaN	1.6232492903979006	0.19793376460364973	0.9285706407680206	0.9236662	48193
GO:0007097	"nuclear migration"	7097	NaN	1.5314789170422551	0.15931254224196195	0.9274880829068509	0.57186	48193
GO:0019896	"axonal transport of mitochondrion"	19896	NaN	1.2304489213782739	0.07724244472337549	0.9253076348005935	0.96976043	48193
GO:0034643	"establishment of mitochondrion localization, microtubule-mediated"	34643	NaN	1.3979400086720377	0.11586366708506324	0.9336871122426543	0.94259608	48193
GO:0047497	"mitochondrion transport along microtubule"	47497	NaN	1.3979400086720377	0.11586366708506324	0.9228681048892584	0.5762887	48193
GO:0048278	"vesicle docking"	48278	NaN	1.7853298350107671	0.2896591677126581	0.9285761304260175	0.51391876	48193
GO:0051648	"vesicle localization"	51648	NaN	2.271841606536499	0.8979434199092402	0.9410068655903888	0.73927957	48193
GO:0051650	"establishment of vesicle localization"	51650	NaN	2.2380461031287955	0.8303562807762865	0.9171818148774189	0.67732613	48193
GO:0051656	"establishment of organelle localization"	51656	NaN	2.630427875025024	2.0565800907598724	0.9321468350513324	0.81727075	48193
GO:0090522	"vesicle tethering involved in exocytosis"	90522	NaN	1	0.04344887515689872	0.8988862739618915	0.74534739	48193
GO:0099022	"vesicle tethering"	99022	NaN	1.505149978319906	0.14965723665154002	0.8908908315967538	0.82695561	48193
GO:0140029	"exocytic process"	140029	NaN	1.9030899869919435	0.3813845708216665	0.9370143617937131	0.75575353	48193
GO:0140056	"organelle localization by membrane tethering"	140056	NaN	1.8920946026904804	0.3717292652312446	0.9359125125701306	0.95488381	48193
GO:0048511	"rhythmic process"	NaN	2.505149978319906	1.540021241672299	1	0	null
GO:0048870	"cell motility"	NaN	3.0595634179012676	5.53249010331177	0.98682888193679	0.02012918	null
GO:0050803	"regulation of synapse structure or activity"	NaN	2.505149978319906	1.540021241672299	0.9432405452092449	0.38912083	null
GO:0050804	"modulation of chemical synaptic transmission"	NaN	2.776701183988411	2.882108718740948	0.93038987119359	0.32667847	null
GO:0050807	"regulation of synapse organization"	NaN	2.494154594018443	1.5014000193106112	0.8624365946133129	0.45001289	null
GO:0061001	"regulation of dendritic spine morphogenesis"	61001	NaN	1.792391689498254	0.29448682050786906	0.8618640671135209	0.81965155	50807
GO:0099175	"regulation of postsynapse organization"	99175	NaN	2.1398790864012365	0.6613884329439027	0.8730792279506432	0.89160123	50807
GO:1905809	"negative regulation of synapse organization"	1905809	NaN	1.255272505103306	0.08207009751858646	0.8721280599553549	0.72700957	50807
GO:1905874	"regulation of postsynaptic density organization"	1905874	NaN	1.3617278360175928	0.10620836149464132	0.8787021144501259	0.74397854	50807
GO:0050808	"synapse organization"	NaN	2.582063362911709	1.8393357149753788	0.936296035769702	0.25025959	null
GO:0060997	"dendritic spine morphogenesis"	60997	NaN	1.3424226808222062	0.10138070869943033	0.897292494682471	0.90583163	50808
GO:0097061	"dendritic spine organization"	97061	NaN	1.6127838567197355	0.19310611180843873	0.9322514584093163	0.79689612	50808
GO:0097106	"postsynaptic density organization"	97106	NaN	1.6232492903979006	0.19793376460364973	0.937243427214164	0.6729537	50808
GO:0098885	"modification of postsynaptic actin cytoskeleton"	98885	NaN	1.0791812460476249	0.05310418074732066	0.9523129975301794	0.59620646	50808
GO:0099084	"postsynaptic specialization organization"	99084	NaN	1.6812412373755872	0.2268996813749155	0.9365242521555442	0.80733303	50808
GO:0099173	"postsynapse organization"	99173	NaN	2.146128035678238	0.6710437385343246	0.9410762615889418	0.7642452	50808
GO:0050821	"protein stabilization"	NaN	2.24551266781415	0.8448392391619195	0.9466182449761141	0.36332346	null
GO:0051014	"actin filament severing"	NaN	1.2304489213782739	0.07724244472337549	0.9804376727067203	0.00869771	null
GO:0000226	"microtubule cytoskeleton organization"	226	NaN	2.7752462597402365	2.872453413150526	0.9197392274192958	0.72717449	51014
GO:0007015	"actin filament organization"	7015	NaN	2.4533183400470375	1.366225741044704	0.9254474991992482	0.86936878	51014
GO:0008154	"actin polymerization or depolymerization"	8154	NaN	1.792391689498254	0.29448682050786906	0.934097727878477	0.72850602	51014
GO:0030036	"actin cytoskeleton organization"	30036	NaN	2.734799829588847	2.616587815004345	0.9210054559427837	0.63831044	51014
GO:0051017	"actin filament bundle assembly"	51017	NaN	1.845098040014257	0.3331080428695568	0.9249714629891911	0.73811	51014
GO:0061572	"actin filament bundle organization"	61572	NaN	1.863322860120456	0.34759100125518977	0.933138810855537	0.74508733	51014
GO:0051052	"regulation of DNA metabolic process"	NaN	2.69284691927723	2.3752051752437966	0.9058663531031205	0.32809824	null
GO:0051056	"regulation of small GTPase mediated signal transduction"	NaN	2.3729120029701067	1.1344984068745776	0.9247900312326925	0.4609454	null
GO:0009967	"positive regulation of signal transduction"	9967	NaN	3.2024883170600935	7.690450902771073	0.872784113130196	0.7962446	51056
GO:0043410	"positive regulation of MAPK cascade"	43410	NaN	2.6757783416740852	2.283479772134788	0.8863643694315749	0.69802551	51056
GO:0051897	"positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction"	51897	NaN	2.2430380486862944	0.8400115863667086	0.8981102635266918	0.50153363	51056
GO:1902533	"positive regulation of intracellular signal transduction"	1902533	NaN	3.0115704435972783	4.953171767886453	0.8772600103834984	0.62043938	51056
GO:0051131	"chaperone-mediated protein complex assembly"	NaN	1.2304489213782739	0.07724244472337549	0.9451022128106751	0.37586556	null
GO:0051174	"regulation of phosphorus metabolic process"	NaN	2.9960736544852753	4.779376267258859	0.9092483262527724	0.27364943	null
GO:0051258	"protein polymerization"	NaN	2.012837224705172	0.4924205851115188	0.9358676088097102	0.43791032	null
GO:0051276	"chromosome organization"	NaN	2.6646419755561257	2.225547938592256	0.9325540508333392	0.42303275	null
GO:0051301	"cell division"	NaN	2.7151673578484576	2.5007241479192817	0.9880501352428386	0.01384295	null
GO:0051438	"regulation of ubiquitin-protein transferase activity"	NaN	1.4313637641589874	0.12551897267548517	0.9150289048972096	0.47786781	null
GO:0032147	"activation of protein kinase activity"	32147	NaN	1.414973347970818	0.1206913198802742	0.8243209583802404	0.65068438	51438
GO:0033674	"positive regulation of kinase activity"	33674	NaN	2.0681858617461617	0.5600077242444723	0.8267225583221206	0.93482613	51438
GO:0043405	"regulation of MAP kinase activity"	43405	NaN	1.7781512503836436	0.2848315149174471	0.835291607797952	0.80965252	51438
GO:0043406	"positive regulation of MAP kinase activity"	43406	NaN	1.5563025007672873	0.1689678478323839	0.7956330877879693	0.87905697	51438
GO:0043549	"regulation of kinase activity"	43549	NaN	2.311753861055754	0.9848411702230376	0.8464982354321052	0.93634948	51438
GO:0045859	"regulation of protein kinase activity"	45859	NaN	2.2810333672477277	0.917254031090084	0.817671685334544	0.90828903	51438
GO:0045860	"positive regulation of protein kinase activity"	45860	NaN	2.0453229787866576	0.5310418074732065	0.8007106208754988	0.92147301	51438
GO:0051347	"positive regulation of transferase activity"	51347	NaN	2.187520720836463	0.7386308776672782	0.9002856182190855	0.7524012	51438
GO:0051444	"negative regulation of ubiquitin-protein transferase activity"	51444	NaN	0.9030899869919435	0.03379356956647678	0.8485891652222585	0.86840632	51438
GO:0071902	"positive regulation of protein serine/threonine kinase activity"	71902	NaN	1.7403626894942439	0.2606932509413923	0.8123701002333298	0.92171839	51438
GO:1904666	"regulation of ubiquitin protein ligase activity"	1904666	NaN	1.146128035678238	0.06275948633774259	0.9178177216265764	0.6204085	51438
GO:1904667	"negative regulation of ubiquitin protein ligase activity"	1904667	NaN	0.47712125471966244	0.009655305590421936	0.8610059424352193	0.8029448	51438
GO:0051597	"response to methylmercury"	NaN	0.6989700043360189	0.019310611180843873	0.9552435425225764	0.14412858	null
GO:0051604	"protein maturation"	NaN	2.6532125137753435	2.1676161050497247	0.9083012797781822	0.44026392	null
GO:0051640	"organelle localization"	NaN	2.7489628612561616	2.703485565318142	0.9502351171141011	0.21845375	null
GO:0051651	"maintenance of location in cell"	NaN	2.03342375548695	0.5165588490875737	0.9340809005479422	0.27033018	null
GO:0032507	"maintenance of protein location in cell"	32507	NaN	1.863322860120456	0.34759100125518977	0.9330713201285653	0.86311546	51651
GO:0045185	"maintenance of protein location"	45185	NaN	1.9731278535996986	0.4489717099546201	0.9321340597580391	0.88381507	51651
GO:0051457	"maintenance of protein location in nucleus"	51457	NaN	1.414973347970818	0.1206913198802742	0.9358572481180878	0.86930598	51651
GO:0072595	"maintenance of protein localization in organelle"	72595	NaN	1.6532125137753437	0.21241672298928263	0.9327529374296355	0.91089529	51651
GO:0051668	"localization within membrane"	NaN	2.7520484478194387	2.7227961764989863	0.9286817904700919	0.44447859	null
GO:0055081	"monoatomic anion homeostasis"	NaN	1.4471580313422192	0.13034662547069614	0.9834378307828511	0	null
GO:0030002	"intracellular monoatomic anion homeostasis"	30002	NaN	1.255272505103306	0.08207009751858646	0.9808170941808865	0.95689243	55081
GO:0030644	"intracellular chloride ion homeostasis"	30644	NaN	1.2304489213782739	0.07724244472337549	0.9808931074977011	0.95272689	55081
GO:0051560	"mitochondrial calcium ion homeostasis"	51560	NaN	1.4771212547196624	0.14000193106111808	0.9825312703545616	0.53700161	55081
GO:0055064	"chloride ion homeostasis"	55064	NaN	1.3979400086720377	0.11586366708506324	0.9809096631622893	0.55917765	55081
GO:0060322	"head development"	NaN	2.9190780923760737	4.002124167229893	0.969321284992635	0.21290362	null
GO:0060612	"adipose tissue development"	NaN	1.7403626894942439	0.2606932509413923	0.96963840472999	0	null
GO:0060828	"regulation of canonical Wnt signaling pathway"	NaN	2.385606273598312	1.1682919764410544	0.9253361904266393	0.37620441	null
GO:0030177	"positive regulation of Wnt signaling pathway"	30177	NaN	2.143014800254095	0.6662160857391136	0.9006416103555088	0.87214795	60828
GO:0090263	"positive regulation of canonical Wnt signaling pathway"	90263	NaN	2.0211892990699383	0.5020758907019407	0.9033310845317144	0.84682947	60828
GO:0061024	"membrane organization"	NaN	2.8739015978644615	3.606256638022593	0.9403249622853733	0.27517262	null
GO:0061339	"establishment or maintenance of monopolar cell polarity"	NaN	1.4313637641589874	0.12551897267548517	0.9911259886487466	0	null
GO:0061517	"macrophage proliferation"	NaN	1	0.04344887515689872	0.9893518928083473	0.00835071	null
GO:0061640	"cytoskeleton-dependent cytokinesis"	NaN	2.041392685158225	0.5262141546779955	0.9797246765193012	0.01173972	null
GO:0000278	"mitotic cell cycle"	278	NaN	2.7589118923979736	2.766245051655885	0.9786767940650668	0.71001864	61640
GO:0000281	"mitotic cytokinesis"	281	NaN	1.9138138523837167	0.3910398764120884	0.9799461145194762	0.9622243	61640
GO:0000910	"cytokinesis"	910	NaN	2.0530784434834195	0.5406971130636284	0.9805410450556011	0.68715984	61640
GO:0022402	"cell cycle process"	22402	NaN	2.9459607035775686	4.257989765376074	0.9776506723385289	0.76998506	61640
GO:1903047	"mitotic cell cycle process"	1903047	NaN	2.6989700043360187	2.4089987448102734	0.9778726151435421	0.67355748	61640
GO:0070129	"regulation of mitochondrial translation"	NaN	1.4313637641589874	0.12551897267548517	0.8965716856653709	0.32317371	null
GO:0006417	"regulation of translation"	6417	NaN	2.6127838567197355	1.9745099932412862	0.8672786825560401	0.84005334	70129
GO:0006446	"regulation of translational initiation"	6446	NaN	1.8325089127062364	0.32345273727913487	0.8879540654547895	0.61982402	70129
GO:0009895	"negative regulation of catabolic process"	9895	NaN	2.519827993775719	1.5931254224196194	0.8909049792982625	0.54462837	70129
GO:0009896	"positive regulation of catabolic process"	9896	NaN	2.714329759745233	2.4958964951240707	0.8806749571704039	0.74997399	70129
GO:0010998	"regulation of translational initiation by eIF2 alpha phosphorylation"	10998	NaN	0.8450980400142568	0.02896591677126581	0.8043008416782153	0.91105987	70129
GO:0034250	"positive regulation of amide metabolic process"	34250	NaN	2.2095150145426308	0.7772521000289659	0.8827125952981344	0.69656635	70129
GO:0036490	"regulation of translation in response to endoplasmic reticulum stress"	36490	NaN	1	0.04344887515689872	0.860032916393047	0.9249614	70129
GO:0036491	"regulation of translation initiation in response to endoplasmic reticulum stress"	36491	NaN	0.6020599913279624	0.014482958385632905	0.8694278015867798	0.86367704	70129
GO:0036492	"eiF2alpha phosphorylation in response to endoplasmic reticulum stress"	36492	NaN	0.47712125471966244	0.009655305590421936	0.8169534529464632	0.84306152	70129
GO:0042176	"regulation of protein catabolic process"	42176	NaN	2.5490032620257876	1.704161436709472	0.8782849753755252	0.75648337	70129
GO:0043489	"RNA stabilization"	43489	NaN	1.8325089127062364	0.32345273727913487	0.86440063761371	0.95116067	70129
GO:0043555	"regulation of translation in response to stress"	43555	NaN	1.2304489213782739	0.07724244472337549	0.8600953946431803	0.55571714	70129
GO:0043558	"regulation of translational initiation in response to stress"	43558	NaN	1	0.04344887515689872	0.86093392291163	0.70154197	70129
GO:0048255	"mRNA stabilization"	48255	NaN	1.7708520116421442	0.28000386212223616	0.8406096701571006	0.77187753	70129
GO:1900151	"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	1900151	NaN	1.4471580313422192	0.13034662547069614	0.892496081002333	0.53200906	70129
GO:1902373	"negative regulation of mRNA catabolic process"	1902373	NaN	1.845098040014257	0.3331080428695568	0.8617116752075538	0.96560175	70129
GO:1903312	"negative regulation of mRNA metabolic process"	1903312	NaN	1.9777236052888478	0.453799362749831	0.8923239300244122	0.69164859	70129
GO:1903912	"negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation"	1903912	NaN	0.6989700043360189	0.019310611180843873	0.8741479942099392	0.50514268	70129
GO:0070199	"establishment of protein localization to chromosome"	NaN	1.146128035678238	0.06275948633774259	0.9399489430587115	0.49835765	null
GO:0070200	"establishment of protein localization to telomere"	70200	NaN	0.7781512503836436	0.02413826397605484	0.9441015309914669	0.6897043	70199
GO:0071168	"protein localization to chromatin"	71168	NaN	1.6020599913279623	0.18827845901322776	0.9370150098661858	0.79350513	70199
GO:0070202	"regulation of establishment of protein localization to chromosome"	NaN	1.0791812460476249	0.05310418074732066	0.9264907981673322	0.45267693	null
GO:0070542	"response to fatty acid"	NaN	1.8195439355418688	0.31379743168871294	0.9288190288470128	0.36552464	null
GO:0070555	"response to interleukin-1"	NaN	2.0681858617461617	0.5600077242444723	0.9410413379230904	0.28300805	null
GO:0070613	"regulation of protein processing"	NaN	1.7708520116421442	0.28000386212223616	0.8912746057898413	0.34697567	null
GO:0010954	"positive regulation of protein processing"	10954	NaN	1.414973347970818	0.1206913198802742	0.8736791120479895	0.91984807	70613
GO:0043281	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	43281	NaN	1.6720978579357175	0.22207202857970457	0.8541731257547244	0.63760041	70613
GO:0045732	"positive regulation of protein catabolic process"	45732	NaN	2.307496037913213	0.9751858646326156	0.8571648789111287	0.86070316	70613
GO:0045861	"negative regulation of proteolysis"	45861	NaN	2.146128035678238	0.6710437385343246	0.8649902627227501	0.7900509	70613
GO:0045862	"positive regulation of proteolysis"	45862	NaN	2.357934847000454	1.0958771845128898	0.856160561942468	0.84713766	70613
GO:0061136	"regulation of proteasomal protein catabolic process"	61136	NaN	2.290034611362518	0.936564642270928	0.8769217128673468	0.72459065	70613
GO:1903050	"regulation of proteolysis involved in protein catabolic process"	1903050	NaN	2.359835482339888	1.1007048373081008	0.8839790969740537	0.83264098	70613
GO:1903051	"negative regulation of proteolysis involved in protein catabolic process"	1903051	NaN	1.8388490907372552	0.32828039007434584	0.8728357104468251	0.85845764	70613
GO:1903052	"positive regulation of proteolysis involved in protein catabolic process"	1903052	NaN	2.130333768495006	0.6469054745582697	0.8624081674328931	0.91841989	70613
GO:1903319	"positive regulation of protein maturation"	1903319	NaN	1.4471580313422192	0.13034662547069614	0.8780205740462294	0.92550204	70613
GO:0070841	"inclusion body assembly"	NaN	0.9542425094393249	0.038621222361687746	0.9514895577975685	0.24295453	null
GO:0070842	"aggresome assembly"	NaN	0.9030899869919435	0.03379356956647678	0.951967241015264	0.13028846	null
GO:0070925	"organelle assembly"	NaN	2.920123326290724	4.011779472820315	0.9170815957696677	0.48579538	null
GO:0007010	"cytoskeleton organization"	7010	NaN	3.1061908972634154	6.160084966689196	0.9241908864195572	0.54006828	70925
GO:0030031	"cell projection assembly"	30031	NaN	2.662757831681574	2.2158926330018347	0.9152575850959599	0.67504178	70925
GO:0030032	"lamellipodium assembly"	30032	NaN	1.591064607026499	0.1834508062180168	0.9318021495552231	0.73446434	70925
GO:0033962	"P-body assembly"	33962	NaN	1.146128035678238	0.06275948633774259	0.9406255989020925	0.5353919	70925
GO:0097178	"ruffle assembly"	97178	NaN	1.1760912590556813	0.06758713913295356	0.9370874993653308	0.66864425	70925
GO:0120031	"plasma membrane bounded cell projection assembly"	120031	NaN	2.6483600109809315	2.14347784107367	0.9140577936997407	0.54560679	70925
GO:0140694	"non-membrane-bounded organelle assembly"	140694	NaN	2.5118833609788744	1.5641595056483537	0.9227918284800094	0.52229298	70925
GO:0071218	"cellular response to misfolded protein"	NaN	1.2304489213782739	0.07724244472337549	0.9159954447107234	0.33939552	null
GO:0006986	"response to unfolded protein"	6986	NaN	2.0086001717619175	0.4875929323163078	0.9263016098280681	0.83208919	71218
GO:0035967	"cellular response to topologically incorrect protein"	35967	NaN	1.9084850188786497	0.38621222361687746	0.9043891228589988	0.94616932	71218
GO:0036499	"PERK-mediated unfolded protein response"	36499	NaN	0.9030899869919435	0.03379356956647678	0.8874971922044851	0.73028736	71218
GO:0051788	"response to misfolded protein"	51788	NaN	1.2787536009528289	0.08689775031379744	0.9360703040274994	0.72422845	71218
GO:0071498	"cellular response to fluid shear stress"	NaN	1.3222192947339193	0.09655305590421936	0.9489202107920621	0.33621347	null
GO:0071897	"DNA biosynthetic process"	NaN	1.9084850188786497	0.38621222361687746	0.9069000114041309	0.33149708	null
GO:0000723	"telomere maintenance"	723	NaN	1.9867717342662448	0.46345466834025295	0.8683667643413608	0.59745489	71897
GO:0006278	"RNA-templated DNA biosynthetic process"	6278	NaN	1.3424226808222062	0.10138070869943033	0.9161701054133158	0.52452438	71897
GO:0007004	"telomere maintenance via telomerase"	7004	NaN	1.2787536009528289	0.08689775031379744	0.8775722602830629	0.85127233	71897
GO:0010833	"telomere maintenance via telomere lengthening"	10833	NaN	1.4471580313422192	0.13034662547069614	0.8820333337799008	0.87999521	71897
GO:0032200	"telomere organization"	32200	NaN	2.012837224705172	0.4924205851115188	0.9389350633818587	0.69621026	71897
GO:0072524	"pyridine-containing compound metabolic process"	NaN	2.1271047983648077	0.6420778217630588	0.9149366620971148	0.31554014	null
GO:0080134	"regulation of response to stress"	NaN	3.1271047983648077	6.464227092787486	0.92747144268214	0.31799407	null
GO:0086103	"G protein-coupled receptor signaling pathway involved in heart process"	NaN	1	0.04344887515689872	0.9249759489864463	0.16552176	null
GO:0090066	"regulation of anatomical structure size"	NaN	2.7708520116421442	2.8434874963792605	0.9393230396259286	0.45209313	null
GO:0090148	"membrane fission"	NaN	1.505149978319906	0.14965723665154002	0.9545599743043386	0.01045792	null
GO:0097194	"execution phase of apoptosis"	NaN	1.7075701760979363	0.2413826397605484	0.9837464112409866	0.41398978	null
GO:0070059	"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"	70059	NaN	1.6434526764861874	0.20758907019407163	0.8964017710547739	0.74667912	97194
GO:0097190	"apoptotic signaling pathway"	97190	NaN	2.5118833609788744	1.5641595056483537	0.9040048186768097	0.5596582	97194
GO:0097193	"intrinsic apoptotic signaling pathway"	97193	NaN	2.2405492482826	0.8351839335714974	0.9046684760078058	0.6373367	97194
GO:0097435	"supramolecular fiber organization"	NaN	2.7745169657285498	2.867625760355315	0.9418703647725003	0.24319601	null
GO:0097581	"lamellipodium organization"	NaN	1.6901960800285136	0.23172733417012648	0.9406205791251493	0.41252453	null
GO:0098657	"import into cell"	NaN	2.859138297294531	3.485565318142319	0.9417837046711259	0.41303295	null
GO:0099177	"regulation of trans-synaptic signaling"	NaN	2.7774268223893115	2.886936371536159	0.9303760407767551	0.42419547	null
GO:0106027	"neuron projection organization"	NaN	1.7323937598229686	0.2558655981461813	0.9401027579622069	0.43693521	null
GO:0110096	"cellular response to aldehyde"	NaN	1.255272505103306	0.08207009751858646	0.927734739214914	0.3303898	null
GO:0140053	"mitochondrial gene expression"	NaN	2.161368002234975	0.6951820025103795	0.9281088494823387	0.19257936	null
GO:0140352	"export from cell"	NaN	2.6989700043360187	2.4089987448102734	0.9347010531332994	0.39221028	null
GO:0140467	"integrated stress response signaling"	NaN	1.1760912590556813	0.06758713913295356	0.9503036443498286	0.25995766	null
GO:0150116	"regulation of cell-substrate junction organization"	NaN	1.806179973983887	0.304142126098291	0.8931977524186357	0.04471664	null
GO:1900407	"regulation of cellular response to oxidative stress"	NaN	1.4771212547196624	0.14000193106111808	0.9446757311523903	0.04155032	null
GO:1901355	"response to rapamycin"	NaN	0.9542425094393249	0.038621222361687746	0.9343997220661168	0.31345606	null
GO:1901374	"acetate ester transport"	NaN	0.8450980400142568	0.02896591677126581	0.9604537103112134	0.26068272	null
GO:1901566	"organonitrogen compound biosynthetic process"	NaN	3.1085650237328344	6.1938785362556725	0.92098662337515	0.39700548	null
GO:1901654	"response to ketone"	NaN	2.3944516808262164	1.1924302404171092	0.9269351845314344	0.45224438	null
GO:0000302	"response to reactive oxygen species"	302	NaN	2.287801729930226	0.9317369894757168	0.9236879360993822	0.50629996	1901654
GO:0034599	"cellular response to oxidative stress"	34599	NaN	2.3541084391474008	1.0862218789224678	0.9057083095317982	0.85402867	1901654
GO:0034614	"cellular response to reactive oxygen species"	34614	NaN	2.1367205671564067	0.6565607801486917	0.9000609494906334	0.90732743	1901654
GO:0042542	"response to hydrogen peroxide"	42542	NaN	2.0681858617461617	0.5600077242444723	0.9241763690838547	0.79664997	1901654
GO:0070301	"cellular response to hydrogen peroxide"	70301	NaN	1.8920946026904804	0.3717292652312446	0.9030394964522732	0.85944752	1901654
GO:1901701	"cellular response to oxygen-containing compound"	1901701	NaN	3.048053173115609	5.387660519455441	0.8998757728483865	0.62717544	1901654
GO:1901678	"iron coordination entity transport"	NaN	1.146128035678238	0.06275948633774259	0.9596949951228503	0.19147742	null
GO:1901698	"response to nitrogen compound"	NaN	3.0546130545568877	5.469730616974027	0.9413694056948035	0.33786623	null
GO:1901796	"regulation of signal transduction by p53 class mediator"	NaN	1.8920946026904804	0.3717292652312446	0.9326874302037264	0.40286719	null
GO:1901983	"regulation of protein acetylation"	NaN	1.380211241711606	0.11103601428985228	0.9058804964933167	0.16945656	null
GO:1901998	"toxin transport"	NaN	1.0413926851582251	0.04827652795210968	0.9614020514216582	0	null
GO:1902162	"regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"	NaN	0.8450980400142568	0.02896591677126581	0.9413833128190379	0.48786063	null
GO:1901798	"positive regulation of signal transduction by p53 class mediator"	1901798	NaN	1.4471580313422192	0.13034662547069614	0.9130152249909717	0.7537712	1902162
GO:1902170	"cellular response to reactive nitrogen species"	NaN	1.2787536009528289	0.08689775031379744	0.9303113145172061	0.36854301	null
GO:1902743	"regulation of lamellipodium organization"	NaN	1.7075701760979363	0.2413826397605484	0.8843196662687411	0.31173238	null
GO:0048814	"regulation of dendrite morphogenesis"	48814	NaN	2.0086001717619175	0.4875929323163078	0.866245195117903	0.67616476	1902743
GO:0050773	"regulation of dendrite development"	50773	NaN	2.164352855784437	0.7000096553055903	0.8656791203377631	0.57693613	1902743
GO:0050775	"positive regulation of dendrite morphogenesis"	50775	NaN	1.8260748027008264	0.3186250844839239	0.8443287340057648	0.88998196	1902743
GO:1900006	"positive regulation of dendrite development"	1900006	NaN	1.3617278360175928	0.10620836149464132	0.8608019010926812	0.80964774	1902743
GO:1902903	"regulation of supramolecular fiber organization"	NaN	2.584331224367531	1.848991020565801	0.872674279211755	0.40939308	null
GO:0031344	"regulation of cell projection organization"	31344	NaN	2.8965262174895554	3.799362749831032	0.8620870703096623	0.50755531	1902903
GO:0033043	"regulation of organelle organization"	33043	NaN	3.0726174765452368	5.701457951144154	0.8553087352050365	0.60072057	1902903
GO:0051129	"negative regulation of cellular component organization"	51129	NaN	2.864511081058392	3.529014193299218	0.8447525929861666	0.55715443	1902903
GO:0051130	"positive regulation of cellular component organization"	51130	NaN	3.090610707828407	5.942840590904702	0.8254775683247645	0.64797119	1902903
GO:1903034	"regulation of response to wounding"	NaN	2.2121876044039577	0.7820797528241769	0.9396224833809204	0.44857039	null
GO:0061041	"regulation of wound healing"	61041	NaN	2.0681858617461617	0.5600077242444723	0.9403761083938993	0.51053273	1903034
GO:0080135	"regulation of cellular response to stress"	80135	NaN	2.717670503002262	2.5152071063049144	0.9272389570271179	0.60039929	1903034
GO:1903036	"positive regulation of response to wounding"	1903036	NaN	1.8573324964312685	0.34276334845997875	0.9162956797451475	0.88630739	1903034
GO:1903317	"regulation of protein maturation"	NaN	1.7993405494535817	0.29931447330308003	0.8997844524542341	0.37277093	null
GO:1904659	"glucose transmembrane transport"	NaN	1.7075701760979363	0.2413826397605484	0.938749513850015	0.36745628	null
GO:0008645	"hexose transmembrane transport"	8645	NaN	1.7160033436347992	0.2462102925557594	0.9386445668408905	0.98942294	1904659
GO:0015749	"monosaccharide transmembrane transport"	15749	NaN	1.7323937598229686	0.2558655981461813	0.9385381132193732	0.95809562	1904659
GO:0034219	"carbohydrate transmembrane transport"	34219	NaN	1.8195439355418688	0.31379743168871294	0.9375280600677095	0.96181415	1904659
GO:0098655	"monoatomic cation transmembrane transport"	98655	NaN	2.846337112129805	3.384184609442889	0.9273505677456234	0.76465414	1904659
GO:0098662	"inorganic cation transmembrane transport"	98662	NaN	2.823474229170301	3.210389108815294	0.9286666218999234	0.55134305	1904659
GO:1904814	"regulation of protein localization to chromosome, telomeric region"	NaN	1.146128035678238	0.06275948633774259	0.9266775145521	0.39261948	null
GO:1904851	"positive regulation of establishment of protein localization to telomere"	NaN	1	0.04344887515689872	0.9031330790292748	0.38323059	null
GO:0070203	"regulation of establishment of protein localization to telomere"	70203	NaN	1.0413926851582251	0.04827652795210968	0.9238665360064972	0.9802313	1904851
GO:1904816	"positive regulation of protein localization to chromosome, telomeric region"	1904816	NaN	1.0791812460476249	0.05310418074732066	0.9023456238899544	0.96440035	1904851
GO:1905634	"regulation of protein localization to chromatin"	NaN	1.0413926851582251	0.04827652795210968	0.9281620622967002	0.27062895	null
GO:1990748	"cellular detoxification"	NaN	2.0530784434834195	0.5406971130636284	0.9271817143895994	0.22694252	null
GO:0097237	"cellular response to toxic substance"	97237	NaN	2.093421685162235	0.5938012938109491	0.9265480755554314	0.86783101	1990748
GO:0098754	"detoxification"	98754	NaN	2.113943352306837	0.6227672105822148	0.9499069559453382	0.85993659	1990748
GO:1990778	"protein localization to cell periphery"	NaN	2.450249108319361	1.3565704354542822	0.9302276414554514	0.43733372	null
