TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000226	"microtubule cytoskeleton organization"	NaN	2.7752462597402365	2.872453413150526	0.925062911173524	0.43760256	null
GO:0099643	"signal release from synapse"	99643	NaN	2	0.47793762672588586	0.8308018991298505	0.84241409	99536
GO:0106027	"neuron projection organization"	NaN	1.7323937598229686	0.2558655981461813	0.9428771273473349	0.16458858	null
GO:0140352	"export from cell"	NaN	2.6989700043360187	2.4089987448102734	0.8778660327622503	0.39221028	null
GO:1901000	"regulation of response to salt stress"	NaN	0.6989700043360189	0.019310611180843873	0.9543881519692916	0.32723217	null
GO:0106049	"regulation of cellular response to osmotic stress"	106049	NaN	1.1139433523068367	0.05793183354253162	0.947267246707971	0.88711131	1901000
GO:1900069	"regulation of cellular hyperosmotic salinity response"	1900069	NaN	0.6989700043360189	0.019310611180843873	0.9512158685685499	0.88711131	1901000
GO:1901135	"carbohydrate derivative metabolic process"	NaN	2.993876914941211	4.755238003282804	0.9098496798377845	0.20722266	null
GO:1901564	"organonitrogen compound metabolic process"	NaN	3.6236627073562047	20.2906246982717	0.8721379120522493	0.43784297	null
GO:1901566	"organonitrogen compound biosynthetic process"	NaN	3.1085650237328344	6.1938785362556725	0.865518163564435	0.45401833	null
GO:0019538	"protein metabolic process"	19538	NaN	3.4898179083014504	14.907791831611469	0.857587729115847	0.54275433	1901566
GO:0044271	"cellular nitrogen compound biosynthetic process"	44271	NaN	3.167317334748176	7.091821956164912	0.8403626146834505	0.51088245	1901566
GO:1902003	"regulation of amyloid-beta formation"	NaN	1.5563025007672873	0.1689678478323839	0.9314229096002649	0.20821377	null
GO:0006449	"regulation of translational termination"	6449	NaN	0.9542425094393249	0.038621222361687746	0.9183411579618529	0.51798771	1902003
GO:0034250	"positive regulation of amide metabolic process"	34250	NaN	2.2095150145426308	0.7772521000289659	0.9263543534309374	0.65632646	1902003
GO:1902004	"positive regulation of amyloid-beta formation"	1902004	NaN	1.2787536009528289	0.08689775031379744	0.9221778272745321	0.9365241	1902003
GO:1902993	"positive regulation of amyloid precursor protein catabolic process"	1902993	NaN	1.3222192947339193	0.09655305590421936	0.9237289137774484	0.94392859	1902003
GO:1902042	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	NaN	1.462397997898956	0.1351742782659071	0.9244217389265494	0.46942376	null
GO:2001242	"regulation of intrinsic apoptotic signaling pathway"	2001242	NaN	2.2380461031287955	0.8303562807762865	0.9219753964470679	0.6811184	1902042
GO:2001244	"positive regulation of intrinsic apoptotic signaling pathway"	2001244	NaN	1.806179973983887	0.304142126098291	0.9121511183143902	0.73329234	1902042
GO:1902414	"protein localization to cell junction"	NaN	2.03342375548695	0.5165588490875737	0.8859616473923624	0.3335749	null
GO:1902606	"regulation of large conductance calcium-activated potassium channel activity"	NaN	0.3010299956639812	0.004827652795210968	0.9011685648128828	0.37403858	null
GO:0002791	"regulation of peptide secretion"	2791	NaN	2.437750562820388	1.3179492130925943	0.8659415558766634	0.98296166	1902606
GO:0002793	"positive regulation of peptide secretion"	2793	NaN	2.1958996524092336	0.753113836052911	0.8580757190479174	0.84959976	1902606
GO:0010959	"regulation of metal ion transport"	10959	NaN	2.5774917998372255	1.8200251037945352	0.868960085787187	0.56537909	1902606
GO:0022898	"regulation of transmembrane transporter activity"	22898	NaN	2.0211892990699383	0.5020758907019407	0.8624415120189213	0.98767929	1902606
GO:0032024	"positive regulation of insulin secretion"	32024	NaN	2.0755469613925306	0.5696630298348943	0.8209387292059298	0.74534877	1902606
GO:0032410	"negative regulation of transporter activity"	32410	NaN	1.3979400086720377	0.11586366708506324	0.8740174063557943	0.70281402	1902606
GO:0032412	"regulation of monoatomic ion transmembrane transporter activity"	32412	NaN	2.012837224705172	0.4924205851115188	0.862645410697983	0.86773078	1902606
GO:0032880	"regulation of protein localization"	32880	NaN	2.975891136401793	4.562131891474365	0.863218664289286	0.59041079	1902606
GO:0034762	"regulation of transmembrane transport"	34762	NaN	2.615950051656401	1.9889929516269191	0.874098468791167	0.58675203	1902606
GO:0034764	"positive regulation of transmembrane transport"	34764	NaN	2.307496037913213	0.9751858646326156	0.8574206853230532	0.55343051	1902606
GO:0034765	"regulation of monoatomic ion transmembrane transport"	34765	NaN	2.45178643552429	1.3613980882494932	0.867329951959284	0.90235763	1902606
GO:0034767	"positive regulation of monoatomic ion transmembrane transport"	34767	NaN	2.1271047983648077	0.6420778217630588	0.8601808406036936	0.90201025	1902606
GO:0043269	"regulation of monoatomic ion transport"	43269	NaN	2.6541765418779604	2.1724437578449356	0.8747517666153896	0.5801041	1902606
GO:0043270	"positive regulation of monoatomic ion transport"	43270	NaN	2.3096301674258988	0.9800135174278265	0.8608378437150591	0.86799514	1902606
GO:0046883	"regulation of hormone secretion"	46883	NaN	2.525044807036845	1.6124360336004635	0.8269242178923868	0.84796625	1902606
GO:0046887	"positive regulation of hormone secretion"	46887	NaN	2.287801729930226	0.9317369894757168	0.8192925516143567	0.88036501	1902606
GO:0050708	"regulation of protein secretion"	50708	NaN	2.4983105537896004	1.5158829776962441	0.859215052439209	0.87553956	1902606
GO:0050714	"positive regulation of protein secretion"	50714	NaN	2.24551266781415	0.8448392391619195	0.8505775659322027	0.87059352	1902606
GO:0050796	"regulation of insulin secretion"	50796	NaN	2.3541084391474008	1.0862218789224678	0.824069491834604	0.90786509	1902606
GO:0051046	"regulation of secretion"	51046	NaN	2.873320601815399	3.6014289852273826	0.8670929030635551	0.67304275	1902606
GO:0051047	"positive regulation of secretion"	51047	NaN	2.615950051656401	1.9889929516269191	0.8488660651170045	0.87218906	1902606
GO:0051049	"regulation of transport"	51049	NaN	3.2392994791268923	8.37114994689582	0.8618506508004906	0.7474703	1902606
GO:0051050	"positive regulation of transport"	51050	NaN	2.9800033715837464	4.605580766631264	0.8506967163595045	0.71003895	1902606
GO:0051223	"regulation of protein transport"	51223	NaN	2.705007959333336	2.44279231437675	0.8628035476173238	0.83298673	1902606
GO:0060341	"regulation of cellular localization"	60341	NaN	3.0211892990699383	5.0642077821763065	0.8685554169523048	0.67272746	1902606
GO:0060627	"regulation of vesicle-mediated transport"	60627	NaN	2.7641761323903307	2.8000386212223614	0.8690449346320281	0.61385209	1902606
GO:0070201	"regulation of establishment of protein localization"	70201	NaN	2.7708520116421442	2.8434874963792605	0.8700418246775151	0.85201969	1902606
GO:0090276	"regulation of peptide hormone secretion"	90276	NaN	2.429752280002408	1.2938109491165395	0.8267771593265709	0.96325083	1902606
GO:0090277	"positive regulation of peptide hormone secretion"	90277	NaN	2.184691430817599	0.7338032248720672	0.8216040181248934	0.96243198	1902606
GO:1901339	"regulation of store-operated calcium channel activity"	1901339	NaN	0.8450980400142568	0.02896591677126581	0.8883434076849143	0.66262952	1902606
GO:1903305	"regulation of regulated secretory pathway"	1903305	NaN	2.187520720836463	0.7386308776672782	0.8695215887691187	0.7685688	1902606
GO:1903530	"regulation of secretion by cell"	1903530	NaN	2.8273692730538253	3.23935502558656	0.8542065708703822	0.64886072	1902606
GO:1903532	"positive regulation of secretion by cell"	1903532	NaN	2.5599066250361124	1.7476103118663706	0.8453968349792274	0.85939595	1902606
GO:1903828	"negative regulation of protein localization"	1903828	NaN	2.369215857410143	1.1248431012841555	0.8710921278915307	0.74770783	1902606
GO:1903829	"positive regulation of protein localization"	1903829	NaN	2.699837725867246	2.413826397605484	0.8608597873774474	0.83152793	1902606
GO:1904062	"regulation of monoatomic cation transmembrane transport"	1904062	NaN	2.403120521175818	1.216568504393164	0.8676886437431193	0.89029704	1902606
GO:1904064	"positive regulation of cation transmembrane transport"	1904064	NaN	2.0969100130080562	0.5986289466061601	0.8609593628770968	0.82110478	1902606
GO:2000275	"regulation of oxidative phosphorylation uncoupler activity"	2000275	NaN	0.47712125471966244	0.009655305590421936	0.8968603933238107	0.54916577	1902606
GO:1902991	"regulation of amyloid precursor protein catabolic process"	NaN	1.591064607026499	0.1834508062180168	0.9397002888026056	0.34353974	null
GO:1903421	"regulation of synaptic vesicle recycling"	NaN	1.5797835966168101	0.17862315342280582	0.9024175669542461	0.29245216	null
GO:1905897	"regulation of response to endoplasmic reticulum stress"	NaN	1.8920946026904804	0.3717292652312446	0.9427087985440723	0.40343565	null
GO:0031348	"negative regulation of defense response"	31348	NaN	2.369215857410143	1.1248431012841555	0.9283211492212453	0.5081861	1905897
GO:0039531	"regulation of cytoplasmic pattern recognition receptor signaling pathway"	39531	NaN	2.0043213737826426	0.4827652795210968	0.9240883572560654	0.64695834	1905897
GO:0039532	"negative regulation of cytoplasmic pattern recognition receptor signaling pathway"	39532	NaN	1.662757831681574	0.21724437578449357	0.9194126397367207	0.8522082	1905897
GO:0039536	"negative regulation of RIG-I signaling pathway"	39536	NaN	0.9542425094393249	0.038621222361687746	0.9297219998901664	0.74063346	1905897
GO:0050687	"negative regulation of defense response to virus"	50687	NaN	1.2304489213782739	0.07724244472337549	0.942845496339744	0.54522036	1905897
GO:1990542	"mitochondrial transmembrane transport"	NaN	1.9731278535996986	0.4489717099546201	0.8914157871195266	0.27664651	null
GO:0006812	"monoatomic cation transport"	6812	NaN	2.9148718175400505	3.963502944868205	0.8758361754902718	0.8758971	1990542
GO:0034220	"monoatomic ion transmembrane transport"	34220	NaN	2.9190780923760737	4.002124167229893	0.8622804724313642	0.89868486	1990542
GO:0046902	"regulation of mitochondrial membrane permeability"	46902	NaN	1.7403626894942439	0.2606932509413923	0.8197295679638104	0.83788159	1990542
GO:0098655	"monoatomic cation transmembrane transport"	98655	NaN	2.846337112129805	3.384184609442889	0.8649412852173634	0.78006684	1990542
GO:0098660	"inorganic ion transmembrane transport"	98660	NaN	2.8819549713396007	3.673843777155547	0.8658323014925954	0.77396754	1990542
GO:0098662	"inorganic cation transmembrane transport"	98662	NaN	2.823474229170301	3.210389108815294	0.8675629293790103	0.59002711	1990542
GO:1902600	"proton transmembrane transport"	1902600	NaN	2.1522883443830563	0.6806990441247466	0.8865743619975422	0.7551804	1990542
GO:1990778	"protein localization to cell periphery"	NaN	2.450249108319361	1.3565704354542822	0.8739933023177117	0.45811738	null
GO:0008104	"protein localization"	8104	NaN	3.294466226161593	9.505648353770397	0.839956227056408	0.7500322	1990778
GO:0015031	"protein transport"	15031	NaN	3.0330214446829107	5.204209713237424	0.8342785024581962	0.80053417	1990778
GO:0033365	"protein localization to organelle"	33365	NaN	2.8779469516291885	3.6400502075890704	0.8587714428024112	0.60298635	1990778
GO:0045048	"protein insertion into ER membrane"	45048	NaN	1.4913616938342726	0.14482958385632905	0.8500330560398576	0.68147501	1990778
GO:0045184	"establishment of protein localization"	45184	NaN	3.1058506743851435	6.155257313893984	0.8426589606642768	0.82666853	1990778
GO:0070727	"cellular macromolecule localization"	70727	NaN	3.2962262872611605	9.544269576132084	0.843771006065109	0.80966369	1990778
GO:0071816	"tail-anchored membrane protein insertion into ER membrane"	71816	NaN	1.2787536009528289	0.08689775031379744	0.8562075399557983	0.90074769	1990778
GO:0072657	"protein localization to membrane"	72657	NaN	2.6884198220027105	2.3510669112677416	0.862214769589548	0.52905685	1990778
GO:0072659	"protein localization to plasma membrane"	72659	NaN	2.3443922736851106	1.062083614946413	0.8733999824764662	0.84515824	1990778
GO:2000807	"regulation of synaptic vesicle clustering"	NaN	1.0413926851582251	0.04827652795210968	0.9185819640007387	0.03223757	null
GO:2000809	"positive regulation of synaptic vesicle clustering"	NaN	0.9542425094393249	0.038621222361687746	0.9008741972847445	0.3204031	null
