TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000723	"telomere maintenance"	NaN	1.9867717342662448	0.46345466834025295	0.8314685360225544	0.38281143	null
GO:0099177	"regulation of trans-synaptic signaling"	NaN	2.7774268223893115	2.886936371536159	0.9419467252449107	0.42419547	null
GO:0099590	"neurotransmitter receptor internalization"	NaN	1.2787536009528289	0.08689775031379744	0.8977517305842532	0.20493827	null
GO:0031623	"receptor internalization"	31623	NaN	1.8808135922807914	0.3620739596408226	0.8849474318108616	0.79594305	99590
GO:0072583	"clathrin-dependent endocytosis"	72583	NaN	1.5185139398778875	0.15448488944675098	0.8932088134315436	0.71193289	99590
GO:0098884	"postsynaptic neurotransmitter receptor internalization"	98884	NaN	1.0791812460476249	0.05310418074732066	0.8345851020875752	0.76780822	99590
GO:0106027	"neuron projection organization"	NaN	1.7323937598229686	0.2558655981461813	0.9235314282538327	0.16458858	null
GO:0140239	"postsynaptic endocytosis"	NaN	1.0791812460476249	0.05310418074732066	0.8850744474617628	0.48693598	null
GO:0036465	"synaptic vesicle recycling"	36465	NaN	1.863322860120456	0.34759100125518977	0.868083246424044	0.89332575	140239
GO:0036466	"synaptic vesicle recycling via endosome"	36466	NaN	1	0.04344887515689872	0.8850670243682031	0.61418085	140239
GO:0048488	"synaptic vesicle endocytosis"	48488	NaN	1.806179973983887	0.304142126098291	0.8655028421839884	0.83361368	140239
GO:0099504	"synaptic vesicle cycle"	99504	NaN	2.214843848047698	0.7869074056193878	0.8578948990654076	0.88598843	140239
GO:0140238	"presynaptic endocytosis"	140238	NaN	1.8260748027008264	0.3186250844839239	0.8666667896388333	0.70626144	140239
GO:0140352	"export from cell"	NaN	2.6989700043360187	2.4089987448102734	0.8929899203454009	0.39221028	null
GO:1900063	"regulation of peroxisome organization"	NaN	0.6020599913279624	0.014482958385632905	0.9188255496423084	0.02902331	null
GO:1901135	"carbohydrate derivative metabolic process"	NaN	2.993876914941211	4.755238003282804	0.9315200282530068	0.20722266	null
GO:1901564	"organonitrogen compound metabolic process"	NaN	3.6236627073562047	20.2906246982717	0.9029902801611265	0.48249159	null
GO:1901566	"organonitrogen compound biosynthetic process"	NaN	3.1085650237328344	6.1938785362556725	0.9041492923181987	0.39700548	null
GO:0019538	"protein metabolic process"	19538	NaN	3.4898179083014504	14.907791831611469	0.8917229604451316	0.54275433	1901566
GO:0044271	"cellular nitrogen compound biosynthetic process"	44271	NaN	3.167317334748176	7.091821956164912	0.874733836864849	0.51088245	1901566
GO:1901881	"positive regulation of protein depolymerization"	NaN	1.3010299956639813	0.0917254031090084	0.8763878635556992	0.39781007	null
GO:0030834	"regulation of actin filament depolymerization"	30834	NaN	1.7993405494535817	0.29931447330308003	0.8012749635464128	0.9306608	1901881
GO:0030835	"negative regulation of actin filament depolymerization"	30835	NaN	1.662757831681574	0.21724437578449357	0.7921218388536518	0.93205042	1901881
GO:0031117	"positive regulation of microtubule depolymerization"	31117	NaN	0.7781512503836436	0.02413826397605484	0.8788745344244818	0.82089875	1901881
GO:0043242	"negative regulation of protein-containing complex disassembly"	43242	NaN	1.9395192526186185	0.41517814038814327	0.8691600600394219	0.92033712	1901881
GO:0051693	"actin filament capping"	51693	NaN	1.591064607026499	0.1834508062180168	0.7870403444558488	0.91821932	1901881
GO:1901879	"regulation of protein depolymerization"	1901879	NaN	2.0043213737826426	0.4827652795210968	0.8870182685246359	0.9110276	1901881
GO:1901880	"negative regulation of protein depolymerization"	1901880	NaN	1.8920946026904804	0.3717292652312446	0.8693003812364694	0.84322747	1901881
GO:1902218	"regulation of intrinsic apoptotic signaling pathway in response to osmotic stress"	NaN	0.9030899869919435	0.03379356956647678	0.9575499555319668	0.03121349	null
GO:1902414	"protein localization to cell junction"	NaN	2.03342375548695	0.5165588490875737	0.8968889048462404	0.39489998	null
GO:1902474	"positive regulation of protein localization to synapse"	NaN	0.6989700043360189	0.019310611180843873	0.9094245927099778	0.27444324	null
GO:1902745	"positive regulation of lamellipodium organization"	NaN	1.568201724066995	0.17379550062759488	0.876407602558238	0.32422802	null
GO:0010975	"regulation of neuron projection development"	10975	NaN	2.7634279935629373	2.795210968427151	0.8706482362541649	0.63827955	1902745
GO:0010976	"positive regulation of neuron projection development"	10976	NaN	2.3654879848909	1.1151877956937337	0.8521597677206669	0.78524312	1902745
GO:0031345	"negative regulation of cell projection organization"	31345	NaN	2.3521825181113627	1.0813942261272569	0.8601760331020974	0.77641026	1902745
GO:0031346	"positive regulation of cell projection organization"	31346	NaN	2.6532125137753435	2.1676161050497247	0.8424636253154224	0.8492827	1902745
GO:0048814	"regulation of dendrite morphogenesis"	48814	NaN	2.0086001717619175	0.4875929323163078	0.877135134150697	0.71225684	1902745
GO:0050773	"regulation of dendrite development"	50773	NaN	2.164352855784437	0.7000096553055903	0.8764383061614947	0.74241947	1902745
GO:0120035	"regulation of plasma membrane bounded cell projection organization"	120035	NaN	2.8870543780509568	3.7172926523124454	0.8664110236365224	0.91596583	1902745
GO:1902903	"regulation of supramolecular fiber organization"	NaN	2.584331224367531	1.848991020565801	0.886015347061528	0.40939308	null
GO:0031344	"regulation of cell projection organization"	31344	NaN	2.8965262174895554	3.799362749831032	0.8761492599649537	0.50755531	1902903
GO:0033043	"regulation of organelle organization"	33043	NaN	3.0726174765452368	5.701457951144154	0.869781879564005	0.60072057	1902903
GO:0051129	"negative regulation of cellular component organization"	51129	NaN	2.864511081058392	3.529014193299218	0.8623827759570238	0.55715443	1902903
GO:0051130	"positive regulation of cellular component organization"	51130	NaN	3.090610707828407	5.942840590904702	0.8384758821277855	0.64797119	1902903
GO:1902904	"negative regulation of supramolecular fiber organization"	NaN	2.2278867046136734	0.8110456695954427	0.8666279887713673	0.41853909	null
GO:0008064	"regulation of actin polymerization or depolymerization"	8064	NaN	2.2278867046136734	0.8110456695954427	0.7923439563912771	0.81351403	1902904
GO:0010639	"negative regulation of organelle organization"	10639	NaN	2.5440680443502757	1.684850825528628	0.8550741030271688	0.72512966	1902904
GO:0030832	"regulation of actin filament length"	30832	NaN	2.2355284469075487	0.8255286279810756	0.7955618271807969	0.83227878	1902904
GO:0030837	"negative regulation of actin filament polymerization"	30837	NaN	1.8129133566428555	0.30896977889350197	0.7852134482464861	0.89808847	1902904
GO:1903301	"positive regulation of hexokinase activity"	NaN	0.6020599913279624	0.014482958385632905	0.9049325175484667	0.42823292	null
GO:0033133	"positive regulation of glucokinase activity"	33133	NaN	0.47712125471966244	0.009655305590421936	0.9039099948825515	0.94558407	1903301
GO:1903311	"regulation of mRNA metabolic process"	NaN	2.482873583608754	1.4627787969489234	0.9189509644519108	0.26438887	null
GO:1903320	"regulation of protein modification by small protein conjugation or removal"	NaN	2.357934847000454	1.0958771845128898	0.9167196902582587	0.25517761	null
GO:0031399	"regulation of protein modification process"	31399	NaN	3.0265332645232967	5.126967268514048	0.9020979235163099	0.67614799	1903320
GO:0031401	"positive regulation of protein modification process"	31401	NaN	2.8506462351830666	3.4179781790093657	0.8751465356880207	0.71443488	1903320
GO:0051247	"positive regulation of protein metabolic process"	51247	NaN	3.03342375548695	5.209037366032635	0.8702583780031005	0.73539384	1903320
GO:0051248	"negative regulation of protein metabolic process"	51248	NaN	2.808210972924222	3.099353094525442	0.8860460368646508	0.54553682	1903320
GO:1903322	"positive regulation of protein modification by small protein conjugation or removal"	1903322	NaN	2.1172712956557644	0.6275948633774259	0.8957914388180571	0.92867578	1903320
GO:1903421	"regulation of synaptic vesicle recycling"	NaN	1.5797835966168101	0.17862315342280582	0.9182170078484756	0.03664804	null
GO:2000002	"negative regulation of DNA damage checkpoint"	NaN	0.47712125471966244	0.009655305590421936	0.928015631910915	0.4165413	null
GO:2000586	"regulation of platelet-derived growth factor receptor-beta signaling pathway"	NaN	0.9030899869919435	0.03379356956647678	0.9550852070982147	0.21047597	null
GO:0010641	"positive regulation of platelet-derived growth factor receptor signaling pathway"	10641	NaN	0.8450980400142568	0.02896591677126581	0.9336279438250336	0.83679108	2000586
GO:2000588	"positive regulation of platelet-derived growth factor receptor-beta signaling pathway"	2000588	NaN	0.6020599913279624	0.014482958385632905	0.9367858226878212	0.80233299	2000586
GO:2000765	"regulation of cytoplasmic translation"	NaN	1.5440680443502757	0.16414019503717292	0.9126378473986309	0.39882824	null
GO:0006417	"regulation of translation"	6417	NaN	2.6127838567197355	1.9745099932412862	0.8882113603942086	0.84005334	2000765
GO:0017148	"negative regulation of translation"	17148	NaN	2.093421685162235	0.5938012938109491	0.8815020746438008	0.66686743	2000765
GO:0034249	"negative regulation of amide metabolic process"	34249	NaN	2.161368002234975	0.6951820025103795	0.9020123040589769	0.73078361	2000765
GO:0034250	"positive regulation of amide metabolic process"	34250	NaN	2.2095150145426308	0.7772521000289659	0.893586430406849	0.75080634	2000765
GO:0045727	"positive regulation of translation"	45727	NaN	2.113943352306837	0.6227672105822148	0.875072908893017	0.75400354	2000765
GO:2000767	"positive regulation of cytoplasmic translation"	2000767	NaN	1.2304489213782739	0.07724244472337549	0.8964753012750941	0.78718089	2000765
GO:2000809	"positive regulation of synaptic vesicle clustering"	NaN	0.9542425094393249	0.038621222361687746	0.9073050272597485	0.3204031	null
